GEOID20,POP20,votes_dem,votes_gop,WHITEPOP,BLACKPOP,HISPLATPOP
290770037021,1251,248.8095575,356.0891002,1112,10,38
290770037022,1665,315.7535013,438.1723517,1492,17,39
290770038011,976,225.2026438,290.4281596,870,8,16
290770038012,886,221.3538032,298.6404973,787,2,17
290770038013,1936,473.1523749,626.7728522,1689,21,57
290770038021,925,227.7255323,303.8006453,815,2,19
290770038022,529,120.5980242,156.1381475,460,7,8
290770038023,2505,629.4974416,819.593666,2234,17,52
290770039001,1923,413.3975343,500.9171597,1633,35,91
290770039002,659,141.6687338,171.6611586,584,8,21
290770039003,827,177.7845871,215.4230321,665,17,33
290770040021,1243,308.4474594,397.6238046,1091,16,32
290770040022,1003,254.3862539,324.3841389,911,14,37
290770040023,1823,458.9548416,583.283811,1585,30,70
290770040031,2578,605.4250607,757.3401655,2226,33,77
290770040032,2601,591.1497599,719.3295024,2274,49,72
290770040041,1164,252.9009233,306.9386192,931,37,90
290770040042,1541,350.9392078,408.3503677,1264,18,79
290770040051,1541,322.9699452,367.4484632,1362,37,64
290770040052,742,167.7235929,191.5954261,659,12,10
290770040053,882,200.3583346,229.4275423,786,6,31
290770041041,2100,453.9362545,624.7135581,1797,35,83
290770041042,1599,345.6255755,475.6432113,1416,21,65
290770041051,789,169.044848,231.4295297,624,19,39
290770041052,779,165.8473753,226.1949099,665,19,16
290770041053,1545,325.1188649,440.3072992,1364,19,46
290770041054,764,159.5049681,214.9698897,621,9,36
290770041055,981,205.1718953,276.8189112,826,10,29
290770041061,2511,528.7798346,716.4912926,2154,45,75
290770041062,2012,410.7712493,546.1559368,1745,26,43
290770041071,2434,403.8827451,465.11499,2014,90,133
290770041072,833,169.3788761,224.6400465,683,21,41
290770041073,748,153.0907307,201.1665723,637,6,24
290770041081,274,55.7140601,73.8912036,229,7,5
290770041082,1173,247.8391176,297.8248502,1005,24,32
290770041083,974,202.1074737,260.4178843,828,25,49
290770041091,2585,525.6235232,697.1122686,2106,57,136
290770041092,2798,576.4816052,739.5771741,2306,67,85
290770042011,1140,206.7923832,264.7557452,930,35,125
290770042012,1184,200.3178062,271.956003,1008,35,51
290770042013,1100,204.2682311,256.454042,983,17,28
290770042014,626,116.2471931,145.9456639,525,24,32
290770042015,831,145.1396521,176.793183,698,36,21
290770042021,1738,322.743805,405.197386,1392,75,89
290770042022,2720,504.4288235,632.5446854,2094,221,147
290770042023,2245,416.8928898,523.3993854,1815,79,140
290770043031,1282,213.2155151,292.9150478,1101,31,35
290770043032,729,115.7549157,160.1903655,633,20,27
290770043041,2134,299.5129401,410.0225509,1683,59,220
290770043051,1741,368.7087903,480.6191391,1516,45,74
290770043052,956,161.7430933,219.5860971,785,35,49
290770043053,2534,428.807274,582.8666753,2141,86,115
290770043061,1559,324.8857178,424.629442,1296,47,97
290770043062,1284,280.3753135,363.6587458,1112,20,50
290770043063,1062,229.5880535,298.267223,877,29,74
290770044011,617,132.8982665,187.7699715,527,12,20
290770044012,1255,184.7444412,238.8337789,1011,116,38
290770044013,720,98.16146013,124.0712127,573,30,40
290770044014,857,155.2468649,211.9280475,744,27,25
290770044021,903,173.7109393,245.3173619,799,24,29
290770044022,975,177.7001977,231.9934395,744,75,37
290770044023,1754,320.3571424,445.0100066,1529,56,65
290770045001,677,145.3834763,204.4798302,599,16,22
290770045002,940,173.947427,237.7366036,804,13,42
290770045003,1190,186.9224341,248.0546596,1017,37,49
290770046011,1902,353.5076486,565.6722757,1745,14,49
290770046012,1633,303.511036,485.669204,1482,9,52
290770046013,747,138.8381774,222.1646634,702,1,19
290770046021,1286,252.6966723,419.0422587,1180,2,29
290770046022,2200,429.1686881,708.5071539,2045,4,32
290770047001,1472,95.96335909,99.89834828,1359,19,36
290770047002,1514,87.91996474,128.4465012,1405,8,20
290770047003,662,16.56146355,25.31422401,613,1,7
290770047004,921,36.90138663,45.43934458,839,5,10
290770047005,1445,94.20316166,98.06597367,1356,5,48
290770048021,3424,502.4672699,762.9884727,2971,45,145
290770048022,2616,469.238613,738.5451257,2304,29,89
290770048023,2001,358.9244898,564.9192646,1841,6,30
290770048031,2091,322.781644,496.978147,1843,22,71
290770048032,1996,305.6689591,470.7711624,1762,30,75
290770048033,2012,302.9032231,463.919027,1791,26,50
290770048041,951,147.7486129,226.6480249,814,18,55
290770048042,2742,465.4613429,725.0248437,2405,37,112
290770048043,1939,299.2941429,458.6042803,1691,37,97
290770048051,1000,154.4204407,237.0237934,882,17,26
290770048052,2308,429.3164062,666.3769886,1943,48,160
290770049001,1387,268.4277524,415.2715651,1288,4,26
290770049002,2128,456.2684763,783.9057556,1961,5,43
290770049003,1513,300.1874072,468.4390394,1358,6,54
290770049004,1368,272.0917909,425.8032416,1255,4,28
290770050011,1379,87.21158292,135.4243484,1255,6,35
290770050012,2276,441.6020028,694.0122629,2115,5,55
290770050021,684,107.7462744,171.534275,583,15,39
290770050022,2425,381.9951981,608.1441769,2183,13,74
290770050023,2573,407.1635706,648.0247435,2364,16,60
290770050024,1496,180.8671956,306.4604523,1372,7,26
290770051001,1742,321.8131993,542.4949287,1578,9,29
290770051002,2258,390.3938202,623.120257,2017,21,86
290770052011,966,217.3253073,328.9983526,863,7,25
290770052012,2097,467.1083444,725.5910958,1886,10,77
290770052021,2000,415.6715636,684.5293826,1870,7,34
290770052022,1791,372.3196919,623.4799107,1610,7,53
290770055001,1653,219.3010345,222.6840442,1211,206,93
290770055002,651,89.66595707,84.76493158,516,57,40
290770055003,1471,169.4431374,158.4542932,1108,144,67
290770055004,492,65.27290328,66.27982438,405,39,22
290770056001,1641,243.9194228,328.6880788,1400,72,61
290770056002,1861,279.8312362,319.4638111,1604,47,90
290770057001,727,148.4998933,155.8468268,627,17,39
290770057002,1360,344.6594117,368.2305522,1136,32,67
290770057003,795,178.2930877,165.0916233,700,18,54
290770057004,909,208.3557822,190.0299926,750,47,51
290770058011,1299,201.6143926,208.5994491,889,354,137
290770058012,1390,202.198134,229.4114673,1129,36,120
290770058021,1226,169.6795144,178.7367625,1022,64,63
290770058022,739,102.2782718,107.7377388,592,63,41
290770058023,1056,152.1547134,170.313993,787,48,73
290799601001,837,122.7259995,213.5845511,818,2,5
290799601002,658,107.6911238,170.2520008,644,0,13
290799601003,589,110.813358,200.3487848,571,0,7
290799602001,708,83.40102582,142.1345484,649,5,16
290799602002,1361,235.0102637,397.5599434,1308,0,21
290799603001,677,99.18988754,148.7135597,632,2,23
290799603002,1024,129.8726658,229.7051591,916,15,42
290799603003,543,75.32059768,120.2803809,510,3,17
290799604001,1130,158.5201375,260.8485133,1048,5,26
290799604002,796,111.6146767,182.5603457,745,16,28
290799604003,689,127.526825,199.0834698,616,5,30
290799604004,796,163.5356614,257.3731882,768,3,13
290819501001,914,143.5426648,262.0414935,872,4,9
290819501002,757,119.7889068,245.9761762,704,1,10
290819501003,887,135.1305362,255.5531416,826,1,14
290819501004,611,95.73225841,177.8662656,577,9,6
290819502001,621,95.83597822,167.2583984,599,3,8
290819502002,733,110.7023212,184.6323613,688,3,13
290819502003,885,129.1860509,211.7346539,849,4,15
290819503001,689,97.53193248,157.2309528,650,6,18
290819503002,604,85.49969116,137.8338106,533,3,38
290819503003,777,109.9888412,177.3127,734,2,21
290819503004,679,96.11637468,154.9489361,641,1,16
290839501001,733,110.2103973,183.4517163,677,0,29
290839501002,590,88.70959674,147.6623636,539,5,25
290839501003,1568,235.75703,392.4315023,1447,1,34
290839502001,1601,256.6726418,419.5577866,1486,4,27
290839502002,959,160.8066901,231.5769451,919,1,15
290839502003,1046,226.879221,356.0680864,974,1,16
290839503001,777,149.6656677,232.5834448,701,1,34
290839503002,1074,200.8077428,308.0991863,1000,3,28
290839503003,1331,211.8421722,302.7209089,1224,6,19
290839504001,1115,136.2753593,195.5448661,1042,14,26
290839504002,700,143.8182277,236.6303813,666,2,9
290839504003,1102,178.5506215,262.1361937,1039,3,14
290839505001,1296,205.4327443,290.38995,1137,23,30
290839505002,612,97.00990702,137.1285874,558,11,22
290839505003,996,163.6207052,227.9132034,880,16,30
290839505004,1090,207.5490951,272.9546913,974,12,36
290839506001,791,125.3837198,177.2364587,684,23,20
290839506002,1042,165.1704627,233.4771049,909,19,41
290839506003,967,153.2819936,216.6721309,871,12,31
290839506004,1407,247.7175771,335.6568528,1220,27,52
290839506005,1149,192.0838623,265.6736597,1061,3,35
290854701001,988,187.7387985,290.6814509,922,3,20
290854701002,614,121.4372256,199.7499985,576,0,17
290854701003,1050,207.282589,263.78361,978,1,9
290854703001,1295,239.3630568,363.4097794,1185,4,22
290854703002,939,213.2426266,322.9076689,874,3,17
290854705011,930,216.6068017,353.3433953,847,3,9
290854705012,619,124.5590724,219.0930412,569,1,13
290854705021,661,141.5713204,216.7803392,623,1,6
290854705022,1183,229.0308131,333.4482252,1109,2,19
290879601001,450,90.17119796,144.9620887,421,1,13
290879601002,714,117.0645565,200.1613251,686,1,10
290879602001,377,67.81945704,111.252256,347,0,5
290879602002,1002,171.5481914,275.5081813,949,3,26
290879603001,780,136.9829685,215.535191,738,1,6
290879603002,900,168.1449287,279.1793409,863,4,7
290899601001,1093,285.3193644,439.6265498,1016,11,14
290899601002,1182,190.95532,251.0959953,1119,27,5
290899601003,712,101.7555556,125.9777779,593,62,13
290899602001,954,188.036931,273.7571994,878,1,13
290899602002,1235,191.2698888,271.1382022,1175,15,10
290899602003,1083,212.09999,307.0706598,1000,21,5
290899603001,1024,171.2001975,215.74574,935,29,13
290899603002,1426,229.2308717,277.7418496,1154,158,93
290899603003,795,127.7970147,154.8420551,548,136,30
290899603004,647,104.0058723,126.0161127,513,82,12
290910901011,1602,242.1458864,416.9718132,1460,0,33
290910901012,940,147.0948187,255.1231413,841,2,35
290910901021,1455,228.4993581,394.6939429,1323,6,23
290910901022,1331,205.4422676,347.4508261,1180,11,41
290910902001,1175,165.9895824,298.1400727,1055,1,30
290910902002,1245,170.1365421,305.3001794,1128,2,26
290910902003,1554,212.363202,381.0734768,1440,8,44
290910903001,1571,257.1562555,466.1625733,1413,5,23
290910903002,1366,224.6056314,398.3956841,1255,1,28
290910903003,1608,261.8885854,477.9051953,1490,2,23
290910904001,1018,166.3500757,308.3466474,949,2,16
290910904002,1486,130.051875,359.0620395,1394,1,14
290910904003,729,60.75067299,168.7844823,686,3,14
290910904004,1352,194.4908845,354.0646826,1265,9,20
290910905001,1589,232.8694055,406.5608194,1459,2,22
290910905002,1150,179.245958,322.419399,1073,1,21
290910905003,1195,172.3784107,292.284625,1125,4,18
290910905004,899,141.4272144,251.9998086,842,6,11
290910906001,1509,258.1919139,450.8723181,1398,1,37
290910906002,1038,179.8785577,315.3777818,945,3,29
290910906003,1112,137.5612954,227.040887,1043,3,11
290910906004,1227,205.9046884,363.297782,1113,2,27
290910907001,717,102.6937183,157.2518918,657,12,22
290910907002,1344,184.2734968,302.6074278,1182,15,72
290910907003,925,114.0223465,168.7686394,851,8,22
290910907004,810,100.5247969,148.5440624,745,3,17
290910907005,576,73.25867502,108.0872856,529,4,12
290910907006,707,99.85227281,146.4172078,634,6,15
290910908011,1578,223.2814832,347.4095345,1421,13,15
290910908012,835,109.6328641,172.8439457,727,13,47
290910908013,851,119.9924269,188.2115415,778,2,24
290910908021,1677,270.9107073,409.8505464,1508,22,51
290910908022,1579,252.2796599,389.0274315,1420,21,53
290939501001,1444,233.0739632,376.5200685,1354,11,19
290939501002,1065,162.3356502,272.0330149,970,10,24
290939502001,832,134.7593711,205.0627978,749,3,10
290939502002,1649,264.7007006,423.677702,1501,23,62
290939503001,1300,197.3514179,305.210552,1169,31,26
290939503002,696,105.8597668,163.3669158,633,13,3
290939503003,690,112.5765808,163.8400032,637,8,8
290939504001,1071,188.9214485,300.3942223,940,44,15
290939504002,790,143.0877685,244.1169468,736,4,10
290950003001,755,131.2999787,85.4565298,583,24,80
290950003002,505,87.8231646,57.1596657,388,39,40
290950003003,827,143.8213012,93.6060267,204,450,51
290950006001,1163,92.98901673,71.35539113,357,78,703
290950006002,1412,134.4185942,83.00293625,408,124,832
290950006003,914,87.01033645,53.72852953,202,121,572
290950006004,1164,133.1696927,98.77198513,310,136,702
290950007001,1157,133.6406064,99.90405617,412,133,566
290950007002,1054,121.7434738,91.01026395,334,153,351
290950007003,1845,181.8941491,116.9459596,486,218,913
290950008001,870,101.224744,73.32888245,322,75,353
290950008002,1366,150.6262059,98.85075719,419,269,538
290950008003,801,93.10879972,64.78202561,276,165,221
290950008004,1297,154.3257657,100.9685645,276,229,601
290950009001,666,79.24515031,51.84661834,326,86,144
290950009002,991,117.9158318,77.14714536,273,212,446
290950009003,616,73.2958147,47.9542296,308,82,178
290950009004,732,87.09827352,56.98457154,229,165,258
290950010001,686,97.57835582,62.94200711,268,174,138
290950010002,1101,156.6089937,101.0191688,404,392,194
290950010003,1123,159.7383288,103.0377172,190,644,140
290950011001,1093,214.8224511,122.6495714,720,208,113
290950011002,1285,252.5588744,144.1946013,940,101,141
290950018001,923,62.41208968,32.76785127,195,218,310
290950018002,745,95.28988695,63.71595481,200,219,247
290950018003,760,111.0401372,56.04400762,203,345,191
290950018004,733,107.0952902,54.05297047,208,198,298
290950019001,1286,90.57291418,57.70355347,272,136,870
290950019002,594,51.62618774,32.91798297,106,230,233
290950019003,626,93.52819899,48.37369982,182,76,326
290950019004,874,61.55577526,39.21687848,218,142,430
290950020001,967,75.99586358,59.25386841,233,74,620
290950020002,1348,107.5826589,72.4063372,353,79,991
290950021001,1658,148.6502019,90.24130063,255,872,427
290950021002,42,2.39697327,1.9053526,15,0,24
290950021003,954,79.09300659,51.95174973,228,100,590
290950021004,963,84.22925198,53.17503603,260,96,603
290950021005,853,68.07715725,45.8179567,188,43,629
290950022001,1307,112.701516,72.07555752,363,184,720
290950022002,822,69.59697329,44.8197948,161,381,273
290950022003,1095,92.71129641,59.70520108,200,191,689
290950023001,872,115.8985669,54.98871294,218,304,395
290950023002,1277,166.7835104,72.09526257,273,428,626
290950034001,779,89.16447651,35.49727413,139,275,365
290950034002,794,94.38193342,35.77974956,189,249,386
290950034003,691,92.47037717,32.85412356,145,173,406
290950034004,1024,150.6631532,61.46817719,211,314,542
290950037001,1049,225.9337734,113.9013816,132,675,211
290950038001,705,180.078308,86.87194012,100,495,60
290950038002,833,212.7733765,102.6444342,64,692,31
290950043001,1260,315.7677103,180.982265,581,500,79
290950043002,1534,420.0818122,236.925528,1049,212,120
290950044001,1495,423.4107686,250.1508221,1175,84,131
290950046001,611,201.5014739,112.9099365,422,27,138
290950046002,1421,476.8863512,260.7382047,917,260,135
290950046003,657,220.1051974,120.6386291,532,39,54
290950051001,872,241.6609788,145.0676427,609,96,71
290950051002,748,207.296344,124.4387578,503,112,60
290950052001,1038,242.8752482,108.9155114,204,725,52
290950053001,683,184.8829077,81.26644403,88,489,75
290950053002,754,211.0832289,112.0292424,334,309,61
290950054001,826,192.0106172,86.94880923,85,619,93
290950055001,927,231.5542524,104.330707,100,677,112
290950056011,753,175.041156,79.26447133,59,591,81
290950056012,973,226.1819983,102.4227498,126,643,145
290950056021,777,196.2445029,86.5829215,71,576,82
290950056022,643,162.4005347,71.65098901,42,464,110
290950057001,1235,298.5890759,135.0222977,50,963,146
290950057002,1050,238.0470448,112.0932229,56,840,106
290950058011,846,162.3596069,102.1859355,88,630,85
290950058012,543,125.198666,58.18107117,28,436,32
290950058013,783,149.7643402,85.91281212,61,591,87
290950060001,1478,355.9376884,170.6745843,101,1138,179
290950061001,766,177.8914691,76.37502214,71,600,69
290950061002,1302,325.5530319,152.6607253,131,995,120
290950061003,627,155.7481792,72.49871323,30,523,57
290950063001,697,168.3894386,92.13252598,199,354,81
290950063002,1040,242.3464229,109.9821367,163,732,91
290950065001,825,282.7077077,154.3193195,579,121,76
290950065002,807,276.5395397,150.9523523,613,74,71
290950066001,773,214.423415,142.8023837,634,45,51
290950066002,1060,346.7632459,197.9998459,797,80,59
290950067001,909,253.8992173,169.0630553,663,136,68
290950067002,898,307.7230565,167.9742409,656,104,89
290950069001,506,141.1343378,92.75080997,401,33,22
290950069002,832,230.9688699,145.0772889,651,76,66
290950071001,709,232.1338956,146.890871,570,29,88
290950071002,846,255.8250335,160.8504505,687,37,55
290950071003,636,182.7578806,109.6597438,527,37,39
290950071004,802,234.4663342,143.4887631,682,30,53
290950072001,767,276.1107627,196.620115,691,16,37
290950072002,1277,418.4882011,301.4919326,1135,16,60
290950073011,999,295.947778,207.826316,784,29,73
290950073012,819,134.9737945,91.4466746,607,35,46
290950073021,847,250.8298223,175.7741719,727,16,51
290950073022,530,148.0146057,98.48813223,398,27,42
290950074001,1251,277.8428466,148.433754,957,43,115
290950074002,1075,256.0636915,176.6087994,878,27,89
290950074003,1116,337.019059,235.152702,939,18,25
290950074004,955,303.5687153,207.1702965,845,5,44
290950075001,794,174.2399502,84.54578758,191,502,58
290950075002,731,160.414866,77.83749462,386,215,33
290950075003,1202,263.7738287,127.9899706,870,165,111
290950076001,760,166.7983693,80.78638319,144,497,77
290950076002,789,194.5986961,95.55094061,86,605,60
290950076003,745,183.746551,90.2223711,107,540,68
290950077001,780,173.0763369,69.4971125,113,608,40
290950077002,885,228.1846657,107.1375657,119,678,38
290950078021,1120,278.9475772,127.1073946,64,967,39
290950078022,1138,285.8644946,135.5999372,111,888,89
290950079001,1157,277.5009241,137.1902009,80,979,72
290950079002,1272,351.2445776,155.0682552,96,1024,85
290950079003,1069,300.7450946,130.0458955,76,890,63
290950080001,845,241.7997502,115.5964691,87,671,73
290950080002,975,283.1494704,136.2682503,89,761,77
290950080003,1202,367.4484135,182.5732817,62,1058,40
290950081001,620,180.6931202,87.34735942,96,443,48
290950081002,1493,433.6877566,211.0401637,519,781,91
290950082001,834,310.5978679,199.1637215,699,39,43
290950082002,742,276.3352734,177.1936228,643,19,28
290950082003,691,257.3418787,165.0145463,546,34,53
290950082004,646,225.7186627,101.6062019,525,33,51
290950083001,1123,429.6918479,320.5734433,1005,15,47
290950083002,1214,463.5306822,346.8953161,1052,19,60
290950084001,775,285.3843268,206.2648578,736,1,17
290950084002,746,276.1615625,205.7376082,666,16,25
290950084003,1279,476.5251653,367.8068779,1122,25,54
290950085001,687,262.6443767,192.6496198,632,1,19
290950085002,766,289.8510448,205.9675101,655,18,37
290950085003,1130,430.8179316,293.5598823,1035,7,28
290950085004,990,380.5189273,264.9414589,915,2,27
290950086001,941,361.2237258,233.8098148,700,178,53
290950086002,1242,464.0879149,312.0341851,1091,43,72
290950086003,712,276.2306893,193.5357924,622,25,28
290950086004,893,354.093014,230.221674,770,16,48
290950086005,765,303.3383606,197.2223746,713,6,30
290950086006,832,329.9052493,214.4954452,768,6,20
290950087001,1464,395.0762119,195.1901535,238,1074,76
290950087002,1094,295.51179,146.3140644,192,780,55
290950088001,642,167.7172988,75.28839046,53,544,26
290950088002,528,137.9357224,61.91942388,43,435,43
290950088003,1468,381.5731278,171.6568369,109,1220,102
290950088004,792,206.9035838,92.87913601,121,567,70
290950089001,637,160.9150585,97.19880426,43,542,43
290950089002,1313,320.7783859,168.7998406,65,1138,56
290950090001,662,189.2876582,89.02667178,51,546,26
290950090002,533,162.4511147,75.04857326,51,431,31
290950090003,1317,400.3076837,182.6719726,193,1010,64
290950090004,1066,332.0847404,168.2317538,220,703,66
290950090005,641,199.6869783,101.1599945,93,471,30
290950091001,950,365.3611314,209.4319917,629,231,44
290950091002,863,318.1145354,200.814368,744,41,30
290950091003,1233,460.2006681,302.0475585,1051,43,66
290950091004,689,249.2243335,156.0499042,605,17,30
290950092001,1326,498.3412061,335.2579015,1176,17,60
290950092002,636,231.0430437,149.9326136,544,21,33
290950092003,928,345.1248454,229.6736004,802,36,40
290950093001,727,264.1010893,171.3852364,606,25,52
290950093002,701,245.3314696,165.7768233,581,23,66
290950093003,966,321.6172559,216.2077797,808,53,89
290950094001,1127,414.3357693,253.4898631,719,249,66
290950094002,1227,251.9024953,151.8215877,438,615,100
290950094003,1291,421.5073764,282.7657185,952,85,126
290950094004,746,243.5666173,163.3952176,499,153,51
290950095001,870,167.00245,86.86734713,209,535,69
290950095002,618,116.6233212,59.78340037,265,276,41
290950095003,959,185.4334604,96.40675484,182,652,55
290950095004,713,131.3348358,68.51005296,66,569,28
290950096001,629,119.4270749,62.16715087,134,398,49
290950096002,926,158.5440374,81.79940053,218,584,95
290950096003,0,0,0,0,0,0
290950097001,802,155.2558996,78.14629518,91,603,39
290950097002,790,152.9328685,76.97702389,282,395,51
290950098001,826,234.9895715,158.3324725,324,386,84
290950098002,1082,307.819269,207.4040377,871,55,71
290950098003,945,268.8440011,181.1430826,681,128,72
290950098004,631,179.5138251,120.953741,417,122,62
290950099001,1267,403.3487152,301.4066067,936,132,85
290950099002,863,274.7355496,205.2990542,705,42,57
290950100011,711,225.8404114,172.9352474,569,62,44
290950100012,1090,346.2251031,265.1187335,792,190,44
290950100021,1363,394.3690953,278.4106549,708,410,148
290950100022,1277,311.3601574,176.751733,541,490,173
290950100023,935,227.9731766,129.4149337,338,461,59
290950101031,1340,321.5822319,207.1918041,622,515,127
290950101032,0,0,0,0,0,0
290950101033,1077,291.2895409,177.3009693,345,619,59
290950101051,752,208.5006158,181.7106945,652,21,29
290950101052,1033,326.5684461,304.768913,861,52,64
290950101053,920,268.7981546,203.0704949,608,251,27
290950101054,805,223.584022,181.4498614,674,53,25
290950102011,607,120.6579132,76.30918016,400,74,80
290950102012,1229,238.2667603,149.5078634,347,718,97
290950102031,1333,330.1585945,279.981641,779,370,93
290950102032,1419,337.4555259,299.0538262,947,250,106
290950102033,0,0,0,0,0,0
290950102034,1290,309.4914887,271.8152769,677,430,83
290950102041,1410,256.2121462,223.1330218,986,147,122
290950102042,1176,213.6918326,186.1024351,441,524,115
290950102043,1155,256.6848958,236.4358434,494,453,56
290950102044,638,141.7878473,130.6026564,376,142,32
290950105001,736,156.6396146,99.14694391,323,292,97
290950105002,694,165.2799614,95.51558123,217,329,123
290950105003,1328,282.2424537,146.8783137,438,604,226
290950105004,744,158.565782,101.8807675,162,445,98
290950105005,1301,304.7213935,159.4196328,404,707,133
290950106001,878,206.0189482,153.7319004,553,162,110
290950106002,1125,252.8978567,179.4953149,562,378,78
290950106003,631,129.0554494,103.922409,367,165,83
290950106004,410,89.58265773,74.36169523,202,148,50
290950107021,1097,234.0404937,191.5165121,699,181,159
290950107022,1288,205.452978,139.6324087,331,804,106
290950107023,1426,320.5620833,227.5202834,458,820,91
290950110011,991,109.3529191,111.5183861,710,48,193
290950110012,626,69.07661695,70.4445103,436,58,116
290950110013,834,92.02859189,93.85099296,618,50,115
290950110021,1768,195.0917871,198.9551026,1208,186,292
290950110022,711,91.19957831,93.56159352,475,49,128
290950111001,956,193.4522104,215.0199997,806,40,64
290950111002,912,157.4911607,162.7486549,717,38,96
290950111003,1300,236.0849624,251.8962066,997,46,159
290950112001,1048,159.9289597,185.9600556,810,47,120
290950112002,1064,153.6840805,176.8577636,881,43,91
290950112003,1254,170.4576526,193.7714554,846,121,154
290950113001,1952,297.751533,346.3295852,1444,143,237
290950113002,1627,245.2752204,287.8111681,1088,232,146
290950113003,1231,185.5770107,217.760017,1021,29,129
290950114051,1365,149.7613035,146.967213,798,208,238
290950114052,1521,164.2562566,159.3426147,701,486,242
290950114061,1465,258.027269,294.4281412,1168,77,91
290950114062,1294,237.6966647,264.8695023,999,55,169
290950114063,2109,348.2350546,393.2877309,1616,124,209
290950114064,1132,205.3209824,244.016565,797,106,136
290950114071,1313,242.943337,255.3385147,948,112,187
290950114072,2020,363.2385464,374.7450569,1458,208,177
290950114081,1211,222.9897368,230.3553924,844,244,82
290950114082,335,61.68584797,63.72341587,270,11,31
290950114091,1581,259.7940527,272.8987328,1214,113,129
290950114101,1614,210.1669316,213.9059658,1283,47,155
290950114102,939,154.1494671,179.6009368,736,50,52
290950115011,821,129.4120298,140.2634949,554,74,121
290950115012,638,94.68046207,82.64693558,427,75,70
290950115013,725,114.8823952,131.2170065,506,68,111
290950115014,2087,286.4599844,279.47889,1442,166,323
290950115021,648,105.2967924,108.9687379,401,47,106
290950115022,1104,153.7375105,155.4006215,674,230,87
290950116011,886,149.1642472,138.4505639,662,90,100
290950116012,947,139.1170079,140.5133915,717,74,107
290950116013,926,128.7507231,123.3124938,685,110,76
290950116021,763,121.0951282,119.9883634,654,45,36
290950116022,708,106.6769928,110.0352601,531,32,71
290950116023,862,129.8807455,133.9694834,670,98,64
290950117011,964,130.5661736,120.7673349,681,111,145
290950117012,1149,148.7617945,141.4878781,718,134,291
290950117021,890,137.2616755,129.9533733,673,56,129
290950117022,666,97.8373044,98.81934394,506,62,86
290950117023,701,108.0469342,102.3777947,477,50,108
290950118001,1124,142.3588212,135.2342294,666,126,224
290950118002,1107,130.9994281,128.2717733,793,76,192
290950118003,966,122.408275,117.1566786,682,62,185
290950118004,980,130.153498,122.2063599,705,54,193
290950118005,1300,169.5590456,159.0316934,798,170,243
290950119001,1086,180.0572918,173.5647682,797,65,227
290950119002,788,130.2969193,125.3283235,519,70,154
290950119003,1032,169.7868347,162.6540397,700,90,199
290950119004,865,140.5670681,133.3130545,573,82,198
290950120001,1576,284.6937592,289.5798512,987,182,337
290950120002,952,155.9696664,148.9106382,580,128,170
290950120003,1119,183.2562481,174.9050834,749,109,222
290950121001,949,159.3891201,159.7495871,597,136,152
290950121002,1220,213.8732684,227.2802397,873,64,230
290950121003,695,135.0588493,143.0307951,467,87,115
290950121004,1291,247.1171051,267.1237742,911,114,180
290950121005,936,144.3560992,136.6700646,574,122,196
290950121006,780,131.0047564,131.3010306,527,54,106
290950122001,1451,231.2997115,244.5471134,1144,60,165
290950122002,1819,320.1654767,342.0080877,1407,88,195
290950122003,1402,265.4395235,271.3319443,1018,140,154
290950122004,1876,355.1815592,363.0661395,1338,209,218
290950123001,1992,395.1993832,439.3038535,1649,85,133
290950123002,1513,260.8788068,270.1485454,1161,66,193
290950124001,1644,325.3453709,319.5163679,1073,248,228
290950124002,816,157.3452353,152.9016451,529,160,85
290950124003,1044,188.0818034,190.5018657,722,122,130
290950124004,712,137.9857628,134.3685247,502,75,79
290950125011,1634,346.2057194,306.1596929,1031,329,183
290950125012,930,191.1641981,138.5347986,360,451,78
290950125013,1163,239.0580242,173.2429794,527,472,86
290950125021,834,177.3473308,155.302752,538,199,41
290950125022,771,162.3862137,143.3405118,480,153,100
290950125023,1451,353.0981831,304.0131142,838,406,83
290950126001,1159,237.8392739,185.9657132,605,388,93
290950126002,1237,272.4571953,217.4589238,674,277,159
290950126003,1023,224.8042489,179.8130476,649,201,99
290950126004,1384,293.3310685,231.2822403,757,444,138
290950127021,1691,427.9316772,351.7459802,948,521,90
290950127022,1671,410.9160389,354.1078563,863,622,76
290950127023,852,209.5155386,180.5505048,510,267,43
290950127031,1378,317.9151245,300.8652467,835,364,102
290950127032,929,212.2426806,207.3930779,614,215,60
290950128021,1705,397.9573444,315.7274468,861,637,101
290950128022,887,223.5311657,199.8086362,447,384,14
290950128023,1180,295.3604541,239.1531585,648,386,77
290950128031,769,191.1375887,157.5306884,473,214,40
290950128032,1373,299.3175115,243.4538516,808,335,100
290950128041,1371,333.4856709,207.919308,358,858,73
290950128042,1023,240.4230646,178.1704157,450,406,106
290950128043,1523,366.2293225,284.0636907,856,429,147
290950128044,1153,280.4587739,174.8584699,459,504,128
290950128045,1050,260.9811029,215.093918,622,297,82
290950129031,966,215.147732,129.4628341,367,422,116
290950129032,601,133.7775425,80.2933409,166,331,67
290950129033,1360,323.1280952,177.337139,337,806,112
290950129034,650,154.4830591,83.96105895,151,415,54
290950129041,929,234.0041022,151.2753056,288,459,65
290950129042,794,204.1093633,134.3530688,308,362,64
290950129043,922,272.5698013,166.8875113,257,533,104
290950129061,1065,213.1107898,119.8052107,369,524,120
